synthetic_id,filename,target_birads,generation_prompt
BUS_SINGLE_B3_010b,BUS_SINGLE_B3_010b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the right breast at approximately 2 o'clock, 5 cm from the nipple, located at superficial. The lesion should measure about 9 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_011,BUS_SINGLE_B3_011.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single fibroadenoma-like mass in the right breast at approximately 3 o'clock, 1 cm from the nipple, located at middle depth. The lesion should measure about 10 mm. features: shape oval; orientation parallel; margin circumscribed; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_011b,BUS_SINGLE_B3_011b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single fibroadenoma-like mass in the left breast at approximately 3 o'clock, 1 cm from the nipple, located at middle depth. The lesion should measure about 10 mm. features: shape oval; orientation parallel; margin circumscribed; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_012,BUS_SINGLE_B3_012.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single oval probably benign lesion in the left breast at approximately 4 o'clock, 2 cm from the nipple, located at deep. The lesion should measure about 11 mm. features: shape gently lobulated oval; orientation parallel; margin mostly circumscribed; echo pattern isoechoic; posterior feature mild posterior enhancement; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. Include a simple color Doppler inset with minimal internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_012b,BUS_SINGLE_B3_012b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single oval probably benign lesion in the right breast at approximately 4 o'clock, 2 cm from the nipple, located at deep. The lesion should measure about 11 mm. features: shape gently lobulated oval; orientation parallel; margin mostly circumscribed; echo pattern isoechoic; posterior feature mild posterior enhancement; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. Include a simple color Doppler inset with minimal internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_013,BUS_SINGLE_B3_013.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single probably benign solid mass in the right breast at approximately 5 o'clock, 3 cm from the nipple, located at superficial. The lesion should measure about 12 mm. features: shape round to oval; orientation parallel; margin circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature no posterior acoustic feature; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_013b,BUS_SINGLE_B3_013b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single probably benign solid mass in the left breast at approximately 5 o'clock, 3 cm from the nipple, located at superficial. The lesion should measure about 12 mm. features: shape round to oval; orientation parallel; margin circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature no posterior acoustic feature; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_014,BUS_SINGLE_B3_014.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single fibroadenoma-like mass in the left breast at approximately 6 o'clock, 4 cm from the nipple, located at middle depth. The lesion should measure about 13 mm. features: shape oval; orientation parallel; margin mostly circumscribed; echo pattern hypoechoic; posterior feature mild posterior enhancement; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_014b,BUS_SINGLE_B3_014b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single fibroadenoma-like mass in the right breast at approximately 6 o'clock, 4 cm from the nipple, located at middle depth. The lesion should measure about 13 mm. features: shape oval; orientation parallel; margin mostly circumscribed; echo pattern hypoechoic; posterior feature mild posterior enhancement; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_015,BUS_SINGLE_B3_015.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single oval probably benign lesion in the right breast at approximately 7 o'clock, 5 cm from the nipple, located at deep. The lesion should measure about 14 mm. features: shape gently lobulated oval; orientation parallel; margin circumscribed; echo pattern isoechoic; posterior feature no posterior acoustic feature; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_015b,BUS_SINGLE_B3_015b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single oval probably benign lesion in the left breast at approximately 7 o'clock, 5 cm from the nipple, located at deep. The lesion should measure about 14 mm. features: shape gently lobulated oval; orientation parallel; margin circumscribed; echo pattern isoechoic; posterior feature no posterior acoustic feature; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_016,BUS_SINGLE_B3_016.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the left breast at approximately 8 o'clock, 1 cm from the nipple, located at superficial. The lesion should measure about 15 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with minimal peripheral vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_016b,BUS_SINGLE_B3_016b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the right breast at approximately 8 o'clock, 1 cm from the nipple, located at superficial. The lesion should measure about 15 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with minimal peripheral vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_017,BUS_SINGLE_B3_017.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single fibroadenoma-like mass in the right breast at approximately 9 o'clock, 2 cm from the nipple, located at middle depth. The lesion should measure about 16 mm. features: shape oval; orientation parallel; margin circumscribed; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_017b,BUS_SINGLE_B3_017b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single fibroadenoma-like mass in the left breast at approximately 9 o'clock, 2 cm from the nipple, located at middle depth. The lesion should measure about 16 mm. features: shape oval; orientation parallel; margin circumscribed; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_018,BUS_SINGLE_B3_018.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single oval probably benign lesion in the left breast at approximately 10 o'clock, 3 cm from the nipple, located at deep. The lesion should measure about 8 mm. features: shape gently lobulated oval; orientation parallel; margin mostly circumscribed; echo pattern isoechoic; posterior feature mild posterior enhancement; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_018b,BUS_SINGLE_B3_018b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single oval probably benign lesion in the right breast at approximately 10 o'clock, 3 cm from the nipple, located at deep. The lesion should measure about 8 mm. features: shape gently lobulated oval; orientation parallel; margin mostly circumscribed; echo pattern isoechoic; posterior feature mild posterior enhancement; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_019,BUS_SINGLE_B3_019.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single probably benign solid mass in the right breast at approximately 11 o'clock, 4 cm from the nipple, located at superficial. The lesion should measure about 9 mm. features: shape round to oval; orientation parallel; margin circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature no posterior acoustic feature; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_019b,BUS_SINGLE_B3_019b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single probably benign solid mass in the left breast at approximately 11 o'clock, 4 cm from the nipple, located at superficial. The lesion should measure about 9 mm. features: shape round to oval; orientation parallel; margin circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature no posterior acoustic feature; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_020,BUS_SINGLE_B3_020.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single fibroadenoma-like mass in the left breast at approximately 1 o'clock, 5 cm from the nipple, located at middle depth. The lesion should measure about 10 mm. features: shape oval; orientation parallel; margin mostly circumscribed; echo pattern hypoechoic; posterior feature mild posterior enhancement; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. Include a simple color Doppler inset with no significant vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_020b,BUS_SINGLE_B3_020b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single fibroadenoma-like mass in the right breast at approximately 1 o'clock, 5 cm from the nipple, located at middle depth. The lesion should measure about 10 mm. features: shape oval; orientation parallel; margin mostly circumscribed; echo pattern hypoechoic; posterior feature mild posterior enhancement; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. Include a simple color Doppler inset with no significant vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_021,BUS_SINGLE_B3_021.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single oval probably benign lesion in the right breast at approximately 2 o'clock, 1 cm from the nipple, located at deep. The lesion should measure about 11 mm. features: shape gently lobulated oval; orientation parallel; margin circumscribed; echo pattern isoechoic; posterior feature no posterior acoustic feature; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_021b,BUS_SINGLE_B3_021b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single oval probably benign lesion in the left breast at approximately 2 o'clock, 1 cm from the nipple, located at deep. The lesion should measure about 11 mm. features: shape gently lobulated oval; orientation parallel; margin circumscribed; echo pattern isoechoic; posterior feature no posterior acoustic feature; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_022,BUS_SINGLE_B3_022.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the left breast at approximately 3 o'clock, 2 cm from the nipple, located at superficial. The lesion should measure about 12 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_022b,BUS_SINGLE_B3_022b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the right breast at approximately 3 o'clock, 2 cm from the nipple, located at superficial. The lesion should measure about 12 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_023,BUS_SINGLE_B3_023.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single fibroadenoma-like mass in the right breast at approximately 4 o'clock, 3 cm from the nipple, located at middle depth. The lesion should measure about 13 mm. features: shape oval; orientation parallel; margin circumscribed; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_023b,BUS_SINGLE_B3_023b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single fibroadenoma-like mass in the left breast at approximately 4 o'clock, 3 cm from the nipple, located at middle depth. The lesion should measure about 13 mm. features: shape oval; orientation parallel; margin circumscribed; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_024,BUS_SINGLE_B3_024.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single oval probably benign lesion in the left breast at approximately 5 o'clock, 4 cm from the nipple, located at deep. The lesion should measure about 14 mm. features: shape gently lobulated oval; orientation parallel; margin mostly circumscribed; echo pattern isoechoic; posterior feature mild posterior enhancement; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. Include a simple color Doppler inset with minimal internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_024b,BUS_SINGLE_B3_024b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single oval probably benign lesion in the right breast at approximately 5 o'clock, 4 cm from the nipple, located at deep. The lesion should measure about 14 mm. features: shape gently lobulated oval; orientation parallel; margin mostly circumscribed; echo pattern isoechoic; posterior feature mild posterior enhancement; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. Include a simple color Doppler inset with minimal internal vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_025,BUS_SINGLE_B3_025.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single probably benign solid mass in the right breast at approximately 6 o'clock, 5 cm from the nipple, located at superficial. The lesion should measure about 15 mm. features: shape round to oval; orientation parallel; margin circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature no posterior acoustic feature; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_025b,BUS_SINGLE_B3_025b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single probably benign solid mass in the left breast at approximately 6 o'clock, 5 cm from the nipple, located at superficial. The lesion should measure about 15 mm. features: shape round to oval; orientation parallel; margin circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature no posterior acoustic feature; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_026,BUS_SINGLE_B3_026.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single fibroadenoma-like mass in the left breast at approximately 7 o'clock, 1 cm from the nipple, located at middle depth. The lesion should measure about 16 mm. features: shape oval; orientation parallel; margin mostly circumscribed; echo pattern hypoechoic; posterior feature mild posterior enhancement; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_026b,BUS_SINGLE_B3_026b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single fibroadenoma-like mass in the right breast at approximately 7 o'clock, 1 cm from the nipple, located at middle depth. The lesion should measure about 16 mm. features: shape oval; orientation parallel; margin mostly circumscribed; echo pattern hypoechoic; posterior feature mild posterior enhancement; associated feature no associated suspicious feature. Background breast tissue should show scattered fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_027,BUS_SINGLE_B3_027.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single oval probably benign lesion in the right breast at approximately 8 o'clock, 2 cm from the nipple, located at deep. The lesion should measure about 8 mm. features: shape gently lobulated oval; orientation parallel; margin circumscribed; echo pattern isoechoic; posterior feature no posterior acoustic feature; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_027b,BUS_SINGLE_B3_027b.jpg,3,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single oval probably benign lesion in the left breast at approximately 8 o'clock, 2 cm from the nipple, located at deep. The lesion should measure about 8 mm. features: shape gently lobulated oval; orientation parallel; margin circumscribed; echo pattern isoechoic; posterior feature no posterior acoustic feature; associated feature benign-leaning surrounding tissue. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_028,BUS_SINGLE_B3_028.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the left breast at approximately 9 o'clock, 3 cm from the nipple, located at superficial. The lesion should measure about 9 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with minimal peripheral vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B3_028b,BUS_SINGLE_B3_028b.jpg,3,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single probably benign solid mass in the right breast at approximately 9 o'clock, 3 cm from the nipple, located at superficial. The lesion should measure about 9 mm. features: shape round to oval; orientation parallel; margin mostly circumscribed; echo pattern mildly heterogeneous hypoechoic; posterior feature mild posterior enhancement; associated feature no architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. Include a simple color Doppler inset with minimal peripheral vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_001,BUS_SINGLE_B4A_001.jpg,4A,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single low-suspicion suspicious mass in the right breast at approximately 4 o'clock, 1 cm from the nipple, located at superficial. The lesion should measure about 10 mm. features: shape mildly irregular; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature mild posterior shadowing; associated feature no obvious architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_001b,BUS_SINGLE_B4A_001b.jpg,4A,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single low-suspicion suspicious mass in the left breast at approximately 4 o'clock, 1 cm from the nipple, located at superficial. The lesion should measure about 10 mm. features: shape mildly irregular; orientation slightly non-parallel; margin microlobulated; echo pattern heterogeneous hypoechoic; posterior feature mild posterior shadowing; associated feature no obvious architectural distortion. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_002,BUS_SINGLE_B4A_002.jpg,4A,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single mildly suspicious solid lesion in the left breast at approximately 5 o'clock, 2 cm from the nipple, located at middle depth. The lesion should measure about 11 mm. features: shape irregular; orientation parallel; margin angular; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature mild surrounding tissue reaction. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_002b,BUS_SINGLE_B4A_002b.jpg,4A,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single mildly suspicious solid lesion in the right breast at approximately 5 o'clock, 2 cm from the nipple, located at middle depth. The lesion should measure about 11 mm. features: shape irregular; orientation parallel; margin angular; echo pattern hypoechoic; posterior feature no posterior acoustic feature; associated feature mild surrounding tissue reaction. Background breast tissue should show mildly heterogeneous background tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_003,BUS_SINGLE_B4A_003.jpg,4A,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4A-like lesion in the right breast at approximately 6 o'clock, 3 cm from the nipple, located at deep. The lesion should measure about 12 mm. features: shape oval to irregular; orientation slightly non-parallel; margin indistinct; echo pattern heterogeneous hypoechoic; posterior feature combined subtle shadowing and enhancement; associated feature subtle duct change-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_003b,BUS_SINGLE_B4A_003b.jpg,4A,"Generate a single-panel breast ultrasound-style image in longitudinal view. Show a single BI-RADS 4A-like lesion in the left breast at approximately 6 o'clock, 3 cm from the nipple, located at deep. The lesion should measure about 12 mm. features: shape oval to irregular; orientation slightly non-parallel; margin indistinct; echo pattern heterogeneous hypoechoic; posterior feature combined subtle shadowing and enhancement; associated feature subtle duct change-like feature. Background breast tissue should show heterogeneous fibroglandular tissue. If color Doppler is included, keep the vascularity pattern simple and generic. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
BUS_SINGLE_B4A_004,BUS_SINGLE_B4A_004.jpg,4A,"Generate a single-panel breast ultrasound-style image in transverse view. Show a single low-suspicion suspicious mass in the left breast at approximately 7 o'clock, 4 cm from the nipple, located at superficial. The lesion should measure about 13 mm. features: shape mildly irregular; orientation parallel; margin microlobulated; echo pattern hypoechoic; posterior feature mild posterior shadowing; associated feature no obvious architectural distortion. Background breast tissue should show mildly heterogeneous background tissue. Include a simple color Doppler inset with peripheral vascularity. Keep the background tissue simple and generic.  Generate only the ultrasound image itself, without measurement lines, selection boxes, or other annotations.Pay attention to the fat layer and glandular layer."
